transcript_id,mi_quality,video_title,video_url,topic,utterance_id,interlocutor,timestamp,utterance_text,main_therapist_behaviour,client_talk_type
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,8,therapist,00:01:10,"Okay, so you're feeling some low energy and you know, in the past, when you've been more active and eating differently, you've had more energy?",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,9,client,00:01:18,Right. Yeah. Especially during times when I'm more active is when I noticed the biggest cha-change in energy and mood.,n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,10,therapist,00:01:25,"Yeah. Tell me more about that, those previous times that you've been active.",question,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,11,client,00:01:29,"Yeah. Um, well, I played sports in college, so that kept me pretty busy, and that was really fun, um, and I just think back now to, as much that I would cram into a 24 -hour period, and like, wonder how I did that, but I think that part of it was because I was so active physically, um, I just had way more energy throughout the day, mentally and physically to, um, you know, go to school full-time and-and still socialize with friends and do all that stuff. Um, so when I think back to like, probably like the peak of my life of when I felt my best physically, mentally it was that time.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,12,therapist,00:02:05,"You had energy, and you were like the Energizer Bunny, just keep going and going and going.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,13,client,00:02:11,"Yeah, yeah, exactly. And now it's not so much the same. Um, like when I get home from work, I'm pretty exhausted, uh, it takes a lot for me to want to be physically active when I've spent all day staring at a computer and thinking and working. And so, um, yeah, that's probably been my biggest, uh, issue is like when work ends, going home and not really doing anything. Um, just trying to like unwind by watching Netflix or something else, right?",n/a,neutral
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,14,therapist,00:02:42,"So your days are just as full now that you're working and a career person, um, and your energy level isn't what it used to be. What-- Do you have any ideas about why that might have shifted?",question,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,15,client,00:02:56,"Um, well, I think part of it is that when I was in college, it wasn't really an option to go, like, I had to go to practice or I had to do those things because that was, in a sense, my job that was paying for school, um, and now there's not that same commitment to other people or to scholarship money. So that definitely has shifted, um, but I-I do feel like a-an urgency to go it just doesn't seem that like the step that's missing is for me to actually go to a gym or somewhere to be more active. Like, I think I want to it's just the doing it that seems to not happen.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,16,therapist,00:03:41,"Right. So in the past, it wasn't up to you whether you had the choice to go be physically active. Now it is up to you, and-and you're looking back at the last few years and saying, I wanna do things differently.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,17,client,00:03:52,Mm-hmm.,n/a,neutral
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,18,therapist,00:03:52,I want to be more physically active than I've been.,reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,19,client,00:03:55,"Yeah, yeah, I think so. Um, that's not to say like, I wanna go run a marathon but I do think that it would help me a lot in terms of just having a better outlook on life, um, and better energy to- if I were to pick up some type of activity.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,20,therapist,00:04:12,Great. And you've noticed a mood enhancement effect of exercise.,reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,21,client,00:04:17,Mm-hmm.,n/a,neutral
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,22,therapist,00:04:18,Tell me more about that. What do you notice specifically about your mood on the days you're physically active?,question,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,23,client,00:04:24,"Just, I'm-I'm just happier and more upbeat and I think that even my outlook is more positive. So like, if I'm sitting in traffic, and I haven't been physically active, I'll probably grumble about it but if I'm sitting in traffic, and I have been, it's like, I just have a different outlook on things and I already feel like I've gotten something accomplished that day. So it just kind of like helps with that ripple effect into my day of like getting more things done.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,24,therapist,00:04:51,"Yeah, you feel more accomplished and-and you feel less irritated by the small stuff.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,25,client,00:04:56,"Mm-hmm. Yeah, exactly.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,26,therapist,00:04:58,"Great. Well, let me see if I've got this all. You came to Arizona six months ago, you're trying to figure out new rhythms and patterns for yourself. You're looking back at the past few years, and in college, you were real active because you were an athlete, and now it's more up to you about making that choice of physical activity, and you're discovering that, um, not being active has affected your energy level and your mood, and that's something you're looking for more of, both of those things, energy and-and a mood booster.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,27,client,00:05:28,"Yeah. And then also to, um, like I mentioned, I'm not totally happy with my weight, um, and so hoping too that that would have some impact there and-and maybe help me, um, if my activity kind of gets resolved or improves, then my nutrition also, maybe would go along with it and get better.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,28,therapist,00:05:48,Yeah. Tell me more about your weight concerns. When did you start feeling dissatisfied with your body?,question,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,29,client,00:05:53,"Uh, probably about three, four months ago. Um, yeah, just my clothes started fitting tighter, which wasn't as comfortable, and, um, yeah, just not really super happy with my appearance, which has never really been an issue, um, in my life up until now. I've usually been pretty okay with that, and then in the last three months, I just feel, um, like I've had a lot more of a negative outlook on it.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,30,therapist,00:06:19,"Mm-hmm. Okay, so it sounds like a sort of a vicious cycle and-and maybe the lacking physical activity has made you feel less confident in yourself. I wonder if that's also a piece of this puzzle since you mentioned that's been a big difference from what was happening in the past.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,31,client,00:06:37,"Yeah, I think- I think the activity piece and then also to like, the foods that I'm eating, I don't think are that great. So that also kind of does the same thing, I think, to my appearance or the way that I viewed myself.",n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,32,therapist,00:06:49,"Okay. So you had a pretty strong self-confidence, pretty strong body image all the way up until a few months ago and, um, you're hoping to kind of get back to that place where you feel good about yourself.",reflection,n/a
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,33,client,00:07:01,Mm-hmm. Yeah.,n/a,change
35,high,"Part 1: A Non-Diet Approach with Motivational Interviewing Role Play, Engaging",https://www.youtube.com/watch?v=g7TG9J0E0eU,more exercise / increasing activity; weight loss,34,therapist,00:07:03,Great.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,0,therapist,00:00:11,Barbara Roberts?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,1,client,00:00:12,Yes. Morning.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,2,therapist,00:00:13,"Hello, there.",other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,3,client,00:00:14,Hello.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,4,therapist,00:00:14,"My name's Dr. Betty. I'm one of the new GPs in the practice. First of all, what would you like me to call you?",question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,5,client,00:00:19,"Well, you can call me Barbara. That'll be fine. Thank you.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,6,therapist,00:00:21,"Okay, that's fine. Okay. So, Barbara, I'm seeing you today, um, but I think it's usually Dr. Brown that sees you, is that right?",question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,7,client,00:00:28,"Yes, Dr. Brown is my doctor.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,8,therapist,00:00:30,Okay. What is it that's brought you to see me today?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,9,client,00:00:33,"Well, I've come about my tummy problem. I've got terrible trouble with my stomach and, uh, Dr. Brown just doesn't seem to be able to get to the bottom of it. And I thought perhaps, uh, I'd come and see you to see if you could help.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,10,therapist,00:00:47,All right. Okay. Can you tell me a bit more about your tummy problems?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,11,client,00:00:51,"Um, well, I-I have this terrible discomfort nearly all the time. Um, it very often feels bloated. I, um, uh, I swing between being constipated and having diarrhea. Um, I have sort of cramping feelings sometimes, and other times it stabs. It's a real stabbing feeling. Um, I often have the urge to go to the toilet and, um, and I pass very smelly wind.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,12,therapist,00:01:25,"All right. So, quite a few symptoms there-",reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,13,client,00:01:27,Mm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,14,therapist,00:01:27,- and some of them sound-,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,15,client,00:01:28,Yes.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,16,therapist,00:01:28,- quite troublesome to you.,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,17,client,00:01:30,Yes.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,18,therapist,00:01:30,Okay. And how long has this been going on?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,19,client,00:01:34,"Well, I, uh, I've traced it back to a holiday I had in Egypt about four years ago. I had, um, a horrible bout of sickness and diarrhea, and, uh, and I don't think my stomach's ever been really right since then.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,20,therapist,00:01:50,Mm-hmm. Okay. Okay. So you think it began about four years ago after this holiday?,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,21,client,00:01:54,Yes. Yes.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,22,therapist,00:01:55,Okay. And what's- what sorts of treatments have you tried for-for this before?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,23,client,00:02:06,"Well, uh, Dr. Brown gave me some muscle relaxants at the beginning.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,24,therapist,00:02:10,Mm-hmm.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,25,client,00:02:10,"Um, but I've been to the health shop and-and they've been really helpful. They've given me lots of different, um, tablets and medicines-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,26,therapist,00:02:20,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,27,client,00:02:21,"- for different things. Um, no, oh, and Immodium.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,28,therapist,00:02:26,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,29,client,00:02:26,"I have Immodium in my handbag all the time, just in case. Yeah.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,30,therapist,00:02:29,"Right. So, these different tablets that you've got from the-",other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,31,client,00:02:32,Hmm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,32,therapist,00:02:32,- the herbal shop-,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,33,client,00:02:33,Hmm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,34,therapist,00:02:34,- how are you taking them?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,35,client,00:02:37,"Oh, well, different tablets, you know, I don't have the same problem every day-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,36,therapist,00:02:41,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,37,client,00:02:41,"- so I'll take some tablets for certain, uh, symptoms, and-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,38,therapist,00:02:45,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,39,client,00:02:46,- other tablets for other things.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,40,therapist,00:02:48,"So, am I- am I right in thinking you perhaps decide on a day-to-day basis-",reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,41,client,00:02:51,Hmm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,42,therapist,00:02:52,- what you're gonna take-,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,43,client,00:02:52,Hmm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,44,therapist,00:02:52,- depending on what your stomach's doing?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,45,client,00:02:54,Yeah.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,46,therapist,00:02:54,Okay. Okay. And what about tests? Have you had any tests for these problems?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,47,client,00:03:03,"Yes, uh, I had, uh, in the early days, I had a gastros-gas-- What are they called?",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,48,therapist,00:03:09,A gastroscopy.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,49,client,00:03:10,That's it. Yes.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,50,therapist,00:03:10,You got the tube down-down from the top?,question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,51,client,00:03:11,Yes. Yeah.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,52,therapist,00:03:12,Okay.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,53,client,00:03:13,"Um, and at the same time I had a barium enema.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,54,therapist,00:03:16,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,55,client,00:03:16,That was very uncomfortable.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,56,therapist,00:03:19,Okay.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,57,client,00:03:20,"Um, but, um, no, I've tried-- Well, you-- I don't think he's tried enough tests because he said after that, that they didn't find anything-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,58,therapist,00:03:31,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,59,client,00:03:31,-and he-he's-he's just not sent me for anymore. That's it now-,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,60,therapist,00:03:34,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,61,client,00:03:34,- as far as he's concerned. Sent me back to the doctor.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,62,therapist,00:03:38,Right. It sounds as though you're-you're not happy with that.,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,63,client,00:03:42,"Well, you know, I think that actually, the NHS are running out of money, aren't they? And he's-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,64,therapist,00:03:48,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,65,client,00:03:48,- decided that I've had enough tests.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,66,therapist,00:03:51,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,67,client,00:03:51,"And, um, you know, if you go on the Internet-",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,68,therapist,00:03:54,Mm-hmm.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,69,client,00:03:54,- there's loads of tests that he could have sent me for.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,70,therapist,00:03:57,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,71,client,00:03:57,"Um, if I had a bit more money, I'd go private.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,72,therapist,00:04:00,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,73,client,00:04:01,I just don't think he's got to the bottom of it.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,74,therapist,00:04:03,"Right. So you feel as though actually, enough hasn't been done in the way of-of tests?",reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,75,client,00:04:06,"No, he's not. There's loads more he could do. I'm sure.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,76,therapist,00:04:10,Right. Okay. It sounds like you-you've had these problems now for about four years.,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,77,client,00:04:17,Mm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,78,therapist,00:04:17,You've-you've got a lot of various symptoms in your stomach.,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,79,client,00:04:20,Mm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,80,therapist,00:04:20,"Um, you've tried a lot of tablets. Some prescribed, some herbal remedies-",reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,81,client,00:04:24,Mm.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,82,therapist,00:04:25,"- and you've had some investigations, but you're not entirely happy that-that you haven't been investigated thoroughly enough.",reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,83,client,00:04:29,Yeah.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,84,therapist,00:04:30,Is that- is that about-,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,85,client,00:04:32,"I'd say so, yes.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,86,therapist,00:04:32,- if I got the story right.,reflection,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,87,client,00:04:33,Yes.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,88,therapist,00:04:33,"Okay. And can I ask you, Barbara, how-how is all of this affecting you day-to-day? How's-how's it affecting your life?",question,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,89,client,00:04:42,"Uh, well, it's had quite-quite a big impact. Um, I mean, the first thing, the biggest thing, I suppose, is that I-I went from being full-time to part-time at work.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,90,therapist,00:04:53,Mm-hmm.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,91,client,00:04:53,I just couldn't sit all day comfortably.,n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,92,therapist,00:04:57,Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,93,client,00:04:57,"Um, and so I went part-time, but in the end, I, uh, about a year ago, I stopped work altogether.",n/a,neutral
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,94,therapist,00:05:03,Right. Right.,other,n/a
36,high,Psychiatric Interviews for Teaching: Somatisation,https://www.youtube.com/watch?v=4-bH55MCa1U,changing approach to disease,95,client,00:05:04,"Um, I miss that.",n/a,neutral
